586,"その物件どこですか…？
私、気になります！",Sun Nov 25 09:56:58 +0000 2018
587,"@BunnyVanillaEX それもう毎日ラーメン食えるじゃん
やっぱ君は天才だな…",Sun Nov 25 09:55:03 +0000 2018
588,@kota35292486 それもう人権なさそう笑,Sun Nov 25 09:54:35 +0000 2018
589,"やっぱ鉄筋コンクリート造がいいなあ
鉄骨だと隣の部屋の音とか聞こえそうだし",Sun Nov 25 09:53:34 +0000 2018
590,@kota35292486 なるほど,Sun Nov 25 09:52:00 +0000 2018
591,@__yuki_san__ なんでやねん笑笑,Sun Nov 25 09:50:34 +0000 2018
592,信号多すぎて遅刻しそう,Sun Nov 25 09:48:40 +0000 2018
593,"@kota35292486 春1もありではあるけどなあ
ほそやんもう決めたの？",Sun Nov 25 09:47:03 +0000 2018
594,最近脱獄した人みんな春3行ってるっぽい,Sun Nov 25 09:45:41 +0000 2018
595,やはり春2か春3か,Sun Nov 25 09:40:58 +0000 2018
596,@yntpass 最悪明日の1限にするから大丈夫笑,Sun Nov 25 09:32:02 +0000 2018
597,年内に脱獄したいよマジで,Sun Nov 25 09:31:30 +0000 2018
598,いい物件あるけどだいたい春4か天4,Sun Nov 25 09:31:03 +0000 2018
599,@yntpass 見にくいけど第10課小テストって書いてあるしそういうことじゃね？ https://t.co/4AZraTIUuM,Sun Nov 25 09:29:45 +0000 2018
600,今週ラーメン5回も食いに行ってるとかそろそろやばい,Sun Nov 25 09:28:17 +0000 2018
601,"久々活龍
マジで美味い https://t.co/0a9YBRiyTv",Sun Nov 25 09:03:55 +0000 2018
602,"天3の麺 the Tokyoってとこ行ってきた
まぜそばウマウマー https://t.co/5FXKLE1q7g",Sat Nov 24 03:07:27 +0000 2018
603,"@yntpass 生涯学習論って言う教育学類の授業だよ〜
割と内容面白い笑",Sat Nov 24 03:04:44 +0000 2018
604,集中2日目〜,Sat Nov 24 01:13:05 +0000 2018
605,"初 盛清六だ！
ノリで来ちゃった https://t.co/C46RSksHcc",Fri Nov 23 14:56:53 +0000 2018
606,"駒場祭いいなー
なんで俺は今講義を受けてるんだ…",Fri Nov 23 05:34:33 +0000 2018
607,日曜しか休みない,Fri Nov 23 03:28:56 +0000 2018
608,集中講義で三連休が潰れるの虚しいなぁ…,Fri Nov 23 03:28:18 +0000 2018
609,今回の講義なんも聞いてなかった出席票書くことない,Thu Nov 22 08:53:02 +0000 2018
610,@yntpass そうか…お前のことは忘れねえぜ,Thu Nov 22 08:17:14 +0000 2018
611,"@BunnyVanillaEX 完全にニートで草
俺もたまには利用してみるね笑笑",Thu Nov 22 08:16:24 +0000 2018
612,"@BunnyVanillaEX ワロタw
ニートになっちゃうぞw",Thu Nov 22 08:11:28 +0000 2018
613,@yntpass メールが送れてなかったとかかもしれないし、なんとかなるといいけどね…,Thu Nov 22 08:10:07 +0000 2018
614,"@irizon_klis @BunnyVanillaEX ばにらいつもAmazon来てるなw
俺も来週でよろしいぞ",Thu Nov 22 08:07:19 +0000 2018
615,今日の講義、自分語りがすぎるぞ,Thu Nov 22 08:06:12 +0000 2018
616,"@BunnyVanillaEX @irizon_klis 開店凸はできないかも…
6時半くらいだと最高",Thu Nov 22 08:03:49 +0000 2018
617,"@irizon_klis 一緒に潰すか
あの授業はklisには必要ない",Thu Nov 22 08:01:14 +0000 2018
618,@yntpass とりあえずなんで落ちたかとか、プロ2どうすればいいかとかメールして聞いてみれば？,Thu Nov 22 07:59:17 +0000 2018
619,"きそすーもプロ演もJKJも変わっちゃうって
それもうklisじゃないような(？)",Thu Nov 22 07:57:46 +0000 2018
620,@yntpass マ？ 出席は足りてたの？,Thu Nov 22 07:53:46 +0000 2018
621,素晴らしい👏,Wed Nov 21 23:08:20 +0000 2018
622,やっぱ地元ええな,Wed Nov 21 23:08:10 +0000 2018
623,RT @tatatataikyakun: おはようございます。午前６時の伊勢です。 https://t.co/plHjH0f6zN,Wed Nov 21 23:06:30 +0000 2018
624,RT @tatatataikyakun: おはようございます。午前５時の伊勢です。 https://t.co/C7Z4sd1nHN,Wed Nov 21 23:06:27 +0000 2018
625,盛清六空いてなかった泣,Wed Nov 21 18:37:03 +0000 2018
626,"今日も龍郎に店長がいない
どうしたんだろ",Wed Nov 21 04:41:55 +0000 2018
627,@BunnyVanillaEX りょーかいよ,Wed Nov 21 04:10:07 +0000 2018
628,"@BunnyVanillaEX おけけ
龍郎も今日は行かないかなー",Wed Nov 21 04:08:53 +0000 2018
629,"@BunnyVanillaEX マジかー
ならまた今度にしましょ",Wed Nov 21 04:05:55 +0000 2018
630,@BunnyVanillaEX 龍郎→カラオケオール案件どうすか…？,Wed Nov 21 03:59:07 +0000 2018
631,いやーマジでむじゃき最高だわ。,Tue Nov 20 10:12:50 +0000 2018
632,前回のヨロ史めっちゃ面白かったし今回も面白そう,Tue Nov 20 07:44:48 +0000 2018
633,@BunnyVanillaEX @yntpass おけ,Tue Nov 20 07:29:46 +0000 2018
634,@BunnyVanillaEX @yntpass トランプやってたとこにいるわ,Tue Nov 20 07:28:24 +0000 2018
635,@BunnyVanillaEX @yntpass 了解ンゴ,Tue Nov 20 07:20:58 +0000 2018
636,今パーカー1枚しかないから6限行く途中に死んじゃうかも,Tue Nov 20 07:17:00 +0000 2018
637,金曜英語座ってるだけでいいからめっちゃ楽だな,Tue Nov 20 07:15:50 +0000 2018
638,アリシゼーションのopのサビの入りがめっちゃ好き,Tue Nov 20 07:14:13 +0000 2018
639,@irizon_klis うい,Tue Nov 20 01:35:41 +0000 2018
640,@irizon_klis とってない,Tue Nov 20 00:24:43 +0000 2018
641,プロ演人少なっっ,Mon Nov 19 23:46:17 +0000 2018
642,@BunnyVanillaEX @yntpass おけえええ！,Mon Nov 19 01:45:20 +0000 2018
643,@BunnyVanillaEX @yntpass 行こうぜー,Mon Nov 19 01:43:17 +0000 2018
644,@yntpass 了解っす,Sun Nov 18 22:45:05 +0000 2018
645,とりあえずゲームして目覚ますか,Sun Nov 18 22:37:30 +0000 2018
646,月曜じゃん死にたい,Sun Nov 18 22:26:23 +0000 2018
647,あー目が覚めてしまった,Sun Nov 18 22:26:12 +0000 2018
648,"うーんやっぱ公務員だな
魅力ありすぎ",Sat Nov 17 10:29:54 +0000 2018
649,"単発バイトはいいね
もう働かなくていいという達成感がある",Sat Nov 17 10:24:58 +0000 2018
650,"@ayrton_klis18 
誕生日おめでと！！",Sat Nov 17 09:39:50 +0000 2018
651,龍郎が店長なしで店まわしてる,Sat Nov 17 09:33:20 +0000 2018
652,@yntpass ばおつ！！,Sat Nov 17 08:22:34 +0000 2018
653,@you_klis やっぱそうなんや笑,Sat Nov 17 05:51:35 +0000 2018
654,逃げ出したい〜,Sat Nov 17 03:18:51 +0000 2018
655,BBAばっかりだ,Sat Nov 17 03:16:42 +0000 2018
656,某倉庫、意外と大学生が少ない,Sat Nov 17 03:16:26 +0000 2018
657,やってることは楽だけど精神的に辛すぎる,Sat Nov 17 03:13:03 +0000 2018
658,マジで労働向いてねえな俺,Sat Nov 17 03:12:46 +0000 2018
659,"@BunnyVanillaEX おっけ笑
17時までだから18時に宿舎前まで来れる？",Sat Nov 17 02:55:23 +0000 2018
660,@BunnyVanillaEX 貸そうか？笑,Sat Nov 17 02:52:46 +0000 2018
661,@BunnyVanillaEX 今晩行かね？,Sat Nov 17 02:39:12 +0000 2018
662,眠い…今から労働…,Fri Nov 16 21:52:36 +0000 2018
663,朝から宿舎のシャワー室でADAMS大音量で流してたの誰だよw,Fri Nov 16 21:47:58 +0000 2018
664,"@yntpass りょーかい笑
またメールきたら明日どうするか決めよう",Fri Nov 16 00:45:18 +0000 2018
665,"@yntpass マジか笑
今日ラーメン行けないじゃん笑",Fri Nov 16 00:15:54 +0000 2018
666,"@yntpass 最高だぜ
てか今日来てるの？笑",Fri Nov 16 00:08:22 +0000 2018
667,フィットネス休講きた！！,Thu Nov 15 23:45:09 +0000 2018
668,凍死しそう,Thu Nov 15 23:28:48 +0000 2018
669,図書館情報学への愛でも書くか,Thu Nov 15 08:46:27 +0000 2018
670,出席票何書こうかな,Thu Nov 15 08:46:13 +0000 2018
671,推薦で60人がビブリオバトルするよ,Thu Nov 15 08:42:54 +0000 2018
672,@yntpass りょーかい笑,Thu Nov 15 08:04:28 +0000 2018
673,"@yntpass えらいな笑
6限終わってから飯行かね？笑",Thu Nov 15 08:02:36 +0000 2018
674,"@yntpass やっぱりか笑笑
まだつくばいるの？",Thu Nov 15 08:00:49 +0000 2018
675,@yntpass home？,Thu Nov 15 07:58:57 +0000 2018
676,@yntpass 絶対行かないから！,Thu Nov 15 07:48:10 +0000 2018
677,tkk先生見ると何故か安心してしまうねぇ,Thu Nov 15 07:47:40 +0000 2018
678,"@yntpass それはありよりのあり
まぁ明日ヨロ史終わってから行く流れになる気がするけど笑",Thu Nov 15 06:20:05 +0000 2018
679,@yntpass 今日か明日、ワンチャン？,Thu Nov 15 06:14:02 +0000 2018
680,なんで俺はこんな授業受けとんのやろ,Thu Nov 15 04:13:52 +0000 2018
681,二外マジでいらんわ,Thu Nov 15 04:13:29 +0000 2018
682,@BunnyVanillaEX やるぞぉおお！！！,Wed Nov 14 23:27:34 +0000 2018
683,PUBGとスマブラ同時発売とか激アツすぎる,Wed Nov 14 23:23:36 +0000 2018
684,"@__yuki_san__ 出てても返事しないとかさすがに尖りすぎ笑
まぁでも汚い大人やで",Wed Nov 14 15:55:10 +0000 2018
685,"@__yuki_san__ だよね
てかやっぱり小城もでてなかったかw",Wed Nov 14 13:35:00 +0000 2018
686,私は #リアルゴールドロケットスタート キャンペーンに参加しました。【 #目が覚めるほどウマい ！フォロー&amp;ツイートで総計8万名様にコンビニ引換券がその場で #毎朝当たる ！ @RealGoldJP 】 詳細⇒… https://t.co/WkNyjZBcP8,Wed Nov 14 01:13:22 +0000 2018
687,教科書みたかんじは面白そう,Wed Nov 14 00:38:02 +0000 2018
688,@BunnyVanillaEX うい,Wed Nov 14 00:36:09 +0000 2018
689,@BunnyVanillaEX 2限の終わり頃にクイズみたいなのだされるからそれを授業内に提出して出席になるよ,Wed Nov 14 00:32:37 +0000 2018
690,"@BunnyVanillaEX @irizon_klis 俺はまだ2回だから余裕かな笑
ばにらのギリギリ攻めるスタイル好きよ",Wed Nov 14 00:14:25 +0000 2018
691,@BunnyVanillaEX お、おう笑,Wed Nov 14 00:12:23 +0000 2018
692,"@BunnyVanillaEX ぐう正論だわ
でもまあ来週は取り敢えず授業にでよう()",Wed Nov 14 00:08:47 +0000 2018
693,@BunnyVanillaEX それな、完全にハメられたわ,Wed Nov 14 00:04:26 +0000 2018
694,授業にでるのがきつい,Wed Nov 14 00:01:30 +0000 2018
695,哲学休んでた奴だけまた名前呼ばれてたこと知って震えてる,Wed Nov 14 00:00:31 +0000 2018
696,"@yntpass おけい
1限終わったら右前きて？",Tue Nov 13 23:56:53 +0000 2018
697,@yntpass 来てるの？,Tue Nov 13 23:54:35 +0000 2018
698,寝れねぇ〜,Tue Nov 13 19:47:06 +0000 2018
699,今日フルコマだったけどずっと部屋で寝てたンゴ,Tue Nov 13 19:46:59 +0000 2018
700,"今日から統計じゃん 
まだ教科書買ってない…",Tue Nov 13 19:45:57 +0000 2018
701,最近昼夜逆転してるな〜俺,Tue Nov 13 19:39:42 +0000 2018
702,正直5限はでるつもりだったけど寝落ちしてた,Tue Nov 13 09:35:09 +0000 2018
703,初めて全休創成しちゃったけど気持ちよすぎる…,Tue Nov 13 09:34:42 +0000 2018
704,@yntpass @BunnyVanillaEX どういうことやねんw,Mon Nov 12 00:01:51 +0000 2018
705,関西弁強すぎて内容が入ってこない,Sun Nov 11 23:59:09 +0000 2018
706,@yntpass @BunnyVanillaEX 見えねえ…,Sun Nov 11 23:58:15 +0000 2018
707,@BunnyVanillaEX おけ,Sun Nov 11 23:46:40 +0000 2018
708,@BunnyVanillaEX 一限来れてるの？,Sun Nov 11 23:44:17 +0000 2018
709,@BunnyVanillaEX あと2時間耐えたら勝ちだな,Sun Nov 11 21:25:37 +0000 2018
710,寝よ,Sun Nov 11 21:23:22 +0000 2018
711,昼ばちこり寝てたしさすがに来るか(フラグ),Sun Nov 11 21:23:02 +0000 2018
712,"今日の一限はばにらの落単がかかった大事な授業なの
それなのにばにらはまだ起きてるの",Sun Nov 11 21:22:29 +0000 2018
713,"明日も明後日もフルコマだと？
それってもう死",Sun Nov 11 21:13:30 +0000 2018
714,"@BunnyVanillaEX それな笑
あいつの考えることは毎度神すぎる笑笑",Sun Nov 11 21:11:20 +0000 2018
715,klis18の今日のLINE、いつ見ても笑える,Sun Nov 11 21:08:40 +0000 2018
716,ラーメンと魔剤の両方を三日連続摂取してるから体がそろそろやばい,Sun Nov 11 21:06:48 +0000 2018
717,なんか部屋微妙に暑い,Sun Nov 11 21:04:52 +0000 2018
718,"日曜の夜ってマジで寝られない
月曜をむかえたくない",Sun Nov 11 21:02:58 +0000 2018
719,みんなプロ演1やってるわ,Sun Nov 11 13:31:50 +0000 2018
720,機室にklis18いっぱいいてワロてる,Sun Nov 11 13:31:37 +0000 2018
721,"@ayrton_klis18 ばおつー
俺来週行くことになったんだけど、どんなかんじだった？",Sat Nov 10 08:20:02 +0000 2018
722,魔剤飲みながらNightcore聴いて圧倒的集中力をみせるぞ,Sat Nov 10 05:03:37 +0000 2018
723,今から初めてプロ演の最後の課題するとか考えるだけで死にたい,Sat Nov 10 05:01:24 +0000 2018
724,@irizon_klis 1階じゃないの？,Sat Nov 10 04:35:47 +0000 2018
725,@irizon_klis 1時から,Sat Nov 10 03:44:21 +0000 2018
726,"ばにらから電話で課題の質問きてワロてる
あいつも真面目になったなぁ…？",Mon Nov 05 19:55:26 +0000 2018
727,法制度覚えないと！,Mon Nov 05 19:45:40 +0000 2018
728,腹減った、龍郎食いたい(n回目),Mon Nov 05 19:44:14 +0000 2018
729,"龍郎 豚三枚野菜マシマシ
量多すぎだろこれ… https://t.co/SgdDy9Uehi",Mon Nov 05 10:44:19 +0000 2018
730,"スマブラ大会初戦敗退ww
ガチ勢だったわ",Sat Nov 03 02:18:39 +0000 2018
731,講義の趣旨なんか違くないか,Thu Nov 01 08:17:07 +0000 2018
732,"友達といる時は楽しいけど、講義とかは楽しくないかな 

#peing #質問箱 https://t.co/DYDfCQxBVl",Tue Oct 30 18:28:59 +0000 2018
733,"伊勢神宮とか？
あとはあんまり思いつかない 

#トリックオア答えて https://t.co/bd0lmte6gX",Tue Oct 30 18:28:15 +0000 2018
734,"fgoの謎のヒロインXオルタってキャラです 

#peing #質問箱 https://t.co/AeDvBoHxr9",Tue Oct 30 18:27:30 +0000 2018
735,"直接会った時に言ってくれれば喋りますよ
正直忘れかけてますが笑 

#トリックオア答えて https://t.co/C2kvLe2jU2",Tue Oct 30 18:26:22 +0000 2018
736,@kota35292486 なんじゃそりゃw,Tue Oct 30 10:11:56 +0000 2018
737,@kota35292486 マ？何したの？,Tue Oct 30 09:32:52 +0000 2018
738,"絶起した…
けど法制度はまぁ行かなくていいや",Tue Oct 30 02:06:55 +0000 2018
739,なんか寝れないからcodでもしよう,Sun Oct 28 20:35:46 +0000 2018
740,"送ってもらった毛布めっちゃ実家の匂いがする
帰省したくなったわ",Sun Oct 28 20:28:47 +0000 2018
741,寒いしそろそろ毛布だそうかなあ,Sun Oct 28 20:24:00 +0000 2018
742,"ちょっとでも寝ないとね
オールはダメですよオールは",Sun Oct 28 20:15:37 +0000 2018
743,"もう5時なのに外は真っ暗
冬が近づいてますね、、、",Sun Oct 28 20:11:29 +0000 2018
744,明日1限とか狂ってる,Sun Oct 28 20:10:17 +0000 2018
745,質問箱初日以来やってないからやろうとしたら落ちてるやん,Sun Oct 28 17:30:57 +0000 2018
746,英語の予習終わんね〜 殺される〜,Sun Oct 28 17:29:02 +0000 2018
747,久しぶりに勉強したら集中力無さすぎてしんどい,Sun Oct 28 17:27:59 +0000 2018
748,"まっさんの質問箱です
最近回答した質問 → 「油虎超うまくね？」

https://t.co/jipvYrHKPU",Sat Oct 27 19:36:00 +0000 2018
749,"@irizon_klis 全然いいぞ笑
おつかれさん",Fri Oct 26 15:46:19 +0000 2018
750,@irizon_klis 褒めてるんだよ,Fri Oct 26 13:40:59 +0000 2018
751,"ガチのドン引きってやつをはじめてした
声もでなくなる…",Fri Oct 26 12:25:49 +0000 2018
752,irizonが画面に向かって「それそれそれぇえええええ！！！！！」,Fri Oct 26 12:17:38 +0000 2018
753,これは引くわ…,Fri Oct 26 11:40:57 +0000 2018
754,irizonが高まりすぎて怖い,Fri Oct 26 11:36:40 +0000 2018
755,@irizon_klis お、いいね,Fri Oct 26 08:56:54 +0000 2018
756,"@irizon_klis 昨日もオールしてたしね。
他誰かいないか？",Fri Oct 26 08:54:54 +0000 2018
757,@irizon_klis まぁ体育ブッチして家に寝に行った時点でこうなるとは思ってた,Fri Oct 26 08:51:36 +0000 2018
758,@irizon_klis ふかみ6限来てなくて多分家で寝てる,Fri Oct 26 08:49:49 +0000 2018
759,@irizon_klis 了解した,Fri Oct 26 08:03:06 +0000 2018
760,"@irizon_klis 6限終わって風呂入ってから行くわ
部屋って218だよね？",Fri Oct 26 08:00:49 +0000 2018
761,早く筋トレさせて,Fri Oct 26 03:39:09 +0000 2018
762,ちょっと遅れたけど始まってなかったから勝ち,Fri Oct 26 03:23:23 +0000 2018
763,"昼から豚八
体育遅れて行くかも https://t.co/gud2d8dyzq",Fri Oct 26 03:02:31 +0000 2018
764,ゆ,Thu Oct 25 18:38:19 +0000 2018
765,ヒロアカ面白いよなわかる,Wed Oct 24 16:47:37 +0000 2018
766,"めっちゃ美味かったな！！
また行こうぜ(遠いけど) 

#peing #質問箱 https://t.co/OYFgUY6c1c",Wed Oct 24 15:51:34 +0000 2018
767,@yntpass あざす笑,Wed Oct 24 15:50:38 +0000 2018
768,@yntpass やなぎだがすぐツイートにいいねしたからだよ笑,Wed Oct 24 15:42:07 +0000 2018
769,"それはいいけど、明日授業来いよ 

#peing #質問箱 https://t.co/GQU5vPmtgd",Wed Oct 24 15:40:33 +0000 2018
770,暇な人質問して、どうぞ。,Wed Oct 24 15:39:49 +0000 2018
771,まっさんの質問箱です https://t.co/oAbQzUqa2I #質問箱 #peing,Wed Oct 24 15:39:01 +0000 2018
772,カスミがこれほど快適だったとは…,Wed Oct 24 10:47:08 +0000 2018
773,"カスミの揺れる椅子めっちゃいいな
もう帰れない",Wed Oct 24 10:43:40 +0000 2018
774,"春日から6キロくらい離れた油虎
めちゃめちゃ美味しかったです https://t.co/OXbSTzNqG4",Wed Oct 24 10:33:28 +0000 2018
775,@irizon_klis まぁ行けそうだったら行こう(無理でも全然おけ),Wed Oct 24 09:25:40 +0000 2018
776,@irizon_klis てか松葉杖でも頑張れば行けんじゃね？,Wed Oct 24 09:23:48 +0000 2018
777,"@irizon_klis マジ？まぁ仕方ないか…
足ちゃんと治してね",Wed Oct 24 09:21:19 +0000 2018
778,"@irizon_klis 言うほどオタクじゃないからな
松葉杖って大丈夫か…",Wed Oct 24 09:13:58 +0000 2018
779,@BunnyVanillaEX 今からちょっとだけスマブラしね？,Wed Oct 24 04:29:39 +0000 2018
780,@BunnyVanillaEX りょーかい,Wed Oct 24 04:26:03 +0000 2018
781,@BunnyVanillaEX もう機室いるの？,Wed Oct 24 04:25:11 +0000 2018
782,ミスった,Wed Oct 24 03:18:10 +0000 2018
783,また前の方に座ってしまった…,Wed Oct 24 03:18:03 +0000 2018
784,阪大が指定されたのね,Tue Oct 23 16:16:14 +0000 2018
785,"指定国立大学ってなんや
暴力団みたい",Tue Oct 23 16:15:31 +0000 2018
786,マジで美味すぎた。 https://t.co/1gEjMAxPW4,Tue Oct 23 09:50:14 +0000 2018
787,哲学も25ツイートしたら単位くれ,Tue Oct 23 05:47:06 +0000 2018
788,7A205で寝ると、前の人の背中に頭があたる,Tue Oct 23 05:43:53 +0000 2018
789,"@irizon_klis そうやなぁ
テスト勉強一緒にするぞ",Tue Oct 23 05:37:54 +0000 2018
790,"@irizon_klis じゃあもう聞いても意味なさそうだね…
自分で勉強するしかないのか",Tue Oct 23 05:36:31 +0000 2018
791,今日はもういいけど、次回から哲学真面目に受けよう,Tue Oct 23 05:32:12 +0000 2018
792,@irizon_klis いえあ,Tue Oct 23 05:28:42 +0000 2018
793,@irizon_klis DMで送るね,Tue Oct 23 05:25:46 +0000 2018
794,@irizon_klis わかんなかったから和久井に教えてもらったで,Tue Oct 23 05:24:27 +0000 2018
795,基礎数の課題終わったし寝るか？,Tue Oct 23 05:23:12 +0000 2018
796,"@you_klis マジでちゃんとやっててやばい
俺は予習してなかったから全く話に入れなかったけど笑",Tue Oct 23 01:23:16 +0000 2018
797,今から2時間はかかりそう,Sun Oct 21 17:57:19 +0000 2018
798,英語の予習しないと班のメンバーに え？マジ？ みたいな目で見られるからやらないと,Sun Oct 21 17:56:52 +0000 2018
799,ゾンビランドサガ1話見たけど頭おかしくなりそう,Sat Oct 20 18:15:27 +0000 2018
800,だいぶエイムよくなってきた。,Sat Oct 20 17:46:40 +0000 2018
801,CoD10時間やって圧倒的成長💪💪,Sat Oct 20 17:46:24 +0000 2018
802,停電オワオワリ,Sat Oct 20 07:03:04 +0000 2018
803,@irizon_klis マクド,Sat Oct 20 05:35:16 +0000 2018
804,電源確保と昼飯でマクド,Sat Oct 20 05:03:15 +0000 2018
805,なんで休日に停電と断水を同時にすんねん,Sat Oct 20 04:03:12 +0000 2018
806,トイレしたいけど外出るの面倒だからあと3時間我慢,Sat Oct 20 04:02:45 +0000 2018
807,"4時までもうひと眠りするか
なんかせっかくの土曜がもったいないなあ…",Sat Oct 20 02:46:53 +0000 2018
808,ゲームできない,Sat Oct 20 02:46:07 +0000 2018
809,マジで宿舎停電してるじゃねえか,Sat Oct 20 02:45:51 +0000 2018
810,明日9時から宿舎停電らしいのでその時間までがんばって起きて停電中に寝る…,Fri Oct 19 17:05:09 +0000 2018
811,フリーアイコン素晴らしい,Fri Oct 19 17:00:00 +0000 2018
812,この垢つくってから初めてアイコン変えたからなんか違和感,Fri Oct 19 16:59:51 +0000 2018
813,プロ画変えてみる。,Fri Oct 19 16:33:14 +0000 2018
814,"klis19もう5人もいるのか
なんかワロタ",Fri Oct 19 05:53:32 +0000 2018
815,授業ブッチ組とカラオケ！！ https://t.co/jtxYBGD7nl,Fri Oct 19 04:05:45 +0000 2018
816,"やなぎだがバイト辞めた祝い
初 むじゃき https://t.co/Hxb0UPEvrS",Fri Oct 19 03:12:25 +0000 2018
817,@BunnyVanillaEX @yntpass 俺も行きます行きます,Thu Oct 18 04:29:26 +0000 2018
818,教室どこ,Wed Oct 17 03:00:19 +0000 2018
819,腹減りすぎて内容が頭に入ってこない,Tue Oct 16 08:04:51 +0000 2018
820,"【方言チャート～47都道府県版～】
https://t.co/n3GP5emFAO
鑑定結果は、三重県でした。
（結果画像：https://t.co/p4eMufYJEd）
東京女子大学篠崎ゼミｘジャパンナレッジ

正解だ",Tue Oct 16 05:52:40 +0000 2018
821,"絶起って結構辛くね？
ばにらはよく毎日できるなぁ",Tue Oct 16 00:19:23 +0000 2018
822,"@irizon_klis それはナイス
今から行こうかね",Tue Oct 16 00:18:44 +0000 2018
823,絶起した、最悪や,Tue Oct 16 00:16:14 +0000 2018
824,@BunnyVanillaEX だからバイトしてたんか笑,Sun Oct 14 14:06:48 +0000 2018
825,"@BunnyVanillaEX 結構おもろいよ
金あるんだったら買おうぜ",Sun Oct 14 13:13:30 +0000 2018
826,@BunnyVanillaEX CoDの新しいやつならPUBGできるぞ,Sun Oct 14 12:48:05 +0000 2018
827,宿舎ってやっぱ楽しいわ,Sat Oct 13 16:30:33 +0000 2018
828,CoDクッソ楽しいわこれ,Fri Oct 12 19:48:40 +0000 2018
829,"発売初日に買ったぜ
やりまくろう https://t.co/Nw7z7cRNmt",Fri Oct 12 14:37:05 +0000 2018
830,"初 七福軒
めっちゃうまかった！ https://t.co/IFsj3fNVgF",Fri Oct 12 10:40:00 +0000 2018
831,@yntpass 4時半頃迎えに行くからチャリ置き場おってくれー,Fri Oct 12 05:02:35 +0000 2018
832,"@yntpass いいね
英語CA棟だっけ？",Fri Oct 12 04:26:15 +0000 2018
833,"@yntpass ヨーロッパ史とってみた
柳田も来る？",Fri Oct 12 03:21:30 +0000 2018
834,体育も英語も休講やから6限まで暇だあ,Fri Oct 12 02:38:58 +0000 2018
835,@BunnyVanillaEX 明日もテスト的なのあるゾ,Thu Oct 11 15:44:35 +0000 2018
836,カスタムメイド買いたいなぁ…,Thu Oct 11 14:47:35 +0000 2018
837,つくったキャラが動かないのが辛い,Thu Oct 11 14:47:10 +0000 2018
838,どんだけでもつくってしまう,Thu Oct 11 14:46:22 +0000 2018
839,カスタムキャストめっちゃ楽しいな,Thu Oct 11 14:45:54 +0000 2018
840,@fjord_ITF ありがと！,Thu Oct 11 14:37:14 +0000 2018
841,だよね,Thu Oct 11 14:36:15 +0000 2018
842,明日ってフィットネスあるの？,Thu Oct 11 14:34:58 +0000 2018
843,はやく帰ってもこうのデトロイト実況見たい,Tue Oct 09 04:09:23 +0000 2018
844,@irizon_klis スマブラ来るか？,Fri Oct 05 04:47:53 +0000 2018
845,@yntpass とりあえず来てくれ笑,Fri Oct 05 01:11:01 +0000 2018
846,"@yntpass まぁ期末がんばればいけるんじゃね()
てか体育は来いよ笑",Fri Oct 05 00:37:48 +0000 2018
847,@yntpass https://t.co/AXezpX44DR,Fri Oct 05 00:33:40 +0000 2018
848,RT @welt_meister_: @kota35292486 せやな(これ持ってる時の店員の目がアイスより遥かに冷たいのどうにかしてほしい() https://t.co/lJzUcuzPq6,Wed Oct 03 14:49:51 +0000 2018
849,(まねきねこのジョッキがなくなったのはほんdoのせいじゃないか…？),Wed Oct 03 14:49:10 +0000 2018
850,ばにらと2人でカラオケオールや！w,Wed Oct 03 10:01:43 +0000 2018
851,豚八うまかった！ https://t.co/UasdMgpA2q,Wed Oct 03 10:01:25 +0000 2018
852,帰りた,Wed Oct 03 03:35:18 +0000 2018
853,人の金で食うラーメンは美味いなぁ(ごちそうさまでした) https://t.co/DFi3gZnTBG,Tue Oct 02 17:00:08 +0000 2018
854,テストじゃなくてレポートでよくね,Tue Oct 02 03:45:15 +0000 2018
855,情報社会と法制度面白そうだね,Tue Oct 02 00:09:10 +0000 2018
856,@irizon_klis 今からいけるよ,Mon Oct 01 13:21:59 +0000 2018
857,@irizon_klis 10時半からならいける笑,Mon Oct 01 12:32:20 +0000 2018
858,"そんなオプションやだけど
#コンテンツ応用論2018",Mon Oct 01 08:30:49 +0000 2018
859,"死ぬことすらかすり傷の男
#コンテンツ応用論2018",Mon Oct 01 08:30:19 +0000 2018
860,"蕎麦俺も食べたい
#コンテンツ応用論2018",Mon Oct 01 08:06:50 +0000 2018
861,"千利休から
#コンテンツ応用論2018",Mon Oct 01 08:03:12 +0000 2018
862,"コメントひろってください
#コンテンツ応用論2018",Mon Oct 01 08:02:31 +0000 2018
863,"みんな春日のチャイムを聴いてくれ
#コンテンツ応用論2018",Mon Oct 01 07:46:53 +0000 2018
864,"この話をとめるわけにはいかない
#コンテンツ応用論2018",Mon Oct 01 07:46:35 +0000 2018
865,"落合陽一とさしで飲めるのか
#コンテンツ応用論",Mon Oct 01 07:46:04 +0000 2018
866,"だせば売れる
#コンテンツ応用論2018",Mon Oct 01 07:43:31 +0000 2018
867,"もう充電1%だ
#コンテンツ応用論2018",Mon Oct 01 07:40:31 +0000 2018
868,"意識高いツイート多め
#コンテンツ応用論2018",Mon Oct 01 07:40:05 +0000 2018
869,"大学で学ぶ意識を高める講義を初回に持ってくるのいいですね
#コンテンツ応用論2018",Mon Oct 01 07:39:09 +0000 2018
870,"それは十分承知で企業側も採用してるだろうけど
#コンテンツ応用論2018",Mon Oct 01 07:38:01 +0000 2018
